newsdate,twcount,title,href
2014-03-06 00:00:00,24,"Crimea votes on Russia, US issues sanctions",http://theplazz.com/2014/03/1924908/
2014-03-06 00:00:00,63,CPAC14 features bevy of 2016 GOP hopefuls,http://theplazz.com/2014/03/1925493/
2014-03-06 00:00:00,45,Newsweek claims it found bitcoin creator,http://theplazz.com/2014/03/1925855/
2014-03-06 00:00:00,11,Dalai Lama opens Senate with prayer,http://theplazz.com/2014/03/1925883/
2014-03-06 00:00:00,16,"Christie, a 2016 rival, addresses CPAC14",http://theplazz.com/2014/03/1926513/
2014-03-06 00:00:00,20,Obama denounces Crimea’s move to Russia,http://theplazz.com/2014/03/1927158/
2014-03-06 00:00:00,16,Issa or Cummings wrong for hearing spectacle?,http://theplazz.com/2014/03/1927395/
2014-03-06 00:00:00,25,Military sexual assault bill rejected by Senate,http://theplazz.com/2014/03/1927197/
2014-03-06 00:00:00,14,Nobody can trump ‘The Donald’ at CPAC,http://theplazz.com/2014/03/1927979/
2014-03-07 00:00:00,19,SXSW ’14 fest kicks off in Austin Friday,http://theplazz.com/2014/03/1928599/
2014-03-07 00:00:00,21,Moscow signals support for Crimea vote,http://theplazz.com/2014/03/1930283/
2014-03-07 00:00:00,15,Despite harsh weather US adds 175K jobs,http://theplazz.com/2014/03/1930280/
2014-03-07 00:00:00,27,GOP 2016 hopefuls seize CPAC spotlight,http://theplazz.com/2014/03/1930440/
2014-03-07 00:00:00,26,Alleged bitcoin creator denies it all,http://theplazz.com/2014/03/1930418/
2014-03-07 00:00:00,4,Kerik pitches prison reform at CPAC panel,http://theplazz.com/2014/03/1931421/
2014-03-07 00:00:00,189,Weekend @ThePlazz: Random Brilliance,http://theplazz.com/2014/03/1912576/
2014-03-08 00:00:00,29,Fearful families wait as plane remains missing,http://theplazz.com/2014/03/1934270/
2014-03-08 00:00:00,82,Today marks 106th Intl. Women’s Day,http://theplazz.com/2014/03/1925143/
2014-03-08 00:00:00,56,Daylight-saving time springs forward Sunday,http://theplazz.com/2014/03/1931129/
2014-03-08 00:00:00,41,Kentucky Sen. Paul wins CPAC 2014 straw vote,http://theplazz.com/2014/03/1934680/
2014-03-08 00:00:00,12,Tweeps soak in reprieve from winter chill,http://theplazz.com/2014/03/1935846/
2014-03-08 00:00:00,41,"Film, intrigue mingle at Austin’s SXSW",http://theplazz.com/2014/03/1935842/
2014-03-08 00:00:00,12,Palin reads ‘Green Eggs and Ham’ CPAC spoof,http://theplazz.com/2014/03/1936570/
2014-03-08 00:00:00,11,"US takes skiing silver, bronze in Paralympics",http://theplazz.com/2014/03/1936189/
2014-03-08 00:00:00,20,Lena Dunham hosts ‘Saturday Night Live’,http://theplazz.com/2014/03/1935841/
2014-03-09 00:00:00,18,Ukraine PM to visit US as Russia tightens grip,http://theplazz.com/2014/03/1937651/
2014-03-09 00:00:00,9,Amtrak residency terms raise eyebrows,http://theplazz.com/2014/03/1937906/
2014-03-09 00:00:00,8,Mystery continues over missing plane,http://theplazz.com/2014/03/1938104/
2014-03-09 00:00:00,3,Obama takes short Florida family vacation,http://theplazz.com/2014/03/1938290/
2014-03-09 00:00:00,5,Wigan beats Manchester United in FA Cup,http://theplazz.com/2014/03/1938362/
2014-03-09 00:00:00,80,Mixed reviews for ‘True Detective’ finale,http://theplazz.com/2014/03/1938293/
2014-03-09 00:00:00,10,Bitcoin stays strong despite endless debacles,http://theplazz.com/2014/03/1938479/
2014-03-09 00:00:00,26,Fox goes all in with ‘Cosmos’ reboot,http://theplazz.com/2014/03/1938815/
2014-03-09 00:00:00,22,"Klein, Yglesias offer sneak peak into Vox",http://theplazz.com/2014/03/1939240/
2014-03-10 00:00:00,19,Russian forces continue military hold in Crimea,http://theplazz.com/2014/03/1940499/
2014-03-10 00:00:00,35,Snowden’s talk at SXSW Interactive gets buzz,http://theplazz.com/2014/03/1940840/
2014-03-10 00:00:00,11,Pizza chain files for bankruptcy protection,http://theplazz.com/2014/03/1941060/
2014-03-10 00:00:00,9,North Korean election surprises no one,http://theplazz.com/2014/03/1941083/
2014-03-10 00:00:00,28,MH370: Iranian bought tickets for passengers,http://theplazz.com/2014/03/1942341/
2014-03-10 00:00:00,9,"As tug-of-war continues, poll finds coverage up",http://theplazz.com/2014/03/1942429/
2014-03-10 00:00:00,41,Dems host climate-change talk-a-thon,http://theplazz.com/2014/03/1942488/
2014-03-10 00:00:00,10,‘Angry Bieber’ deposition video leaked by TMZ,http://theplazz.com/2014/03/1943204/
2014-03-10 00:00:00,31,Sandberg spearheads effort to ban ‘bossy’,http://theplazz.com/2014/03/1943042/
2014-03-10 00:00:00,9,Senate passes military sexual assault bill,http://theplazz.com/2014/03/1943249/
2014-03-10 00:00:00,28,‘Bachelor’ finale: Fans have no love left for JP,http://theplazz.com/2014/03/1943571/
2014-03-11 00:00:00,7,Apple releases first update to iOS7,http://theplazz.com/2014/03/1943574/
2014-03-11 00:00:00,5,British rail union leader Bob Crow dies,http://theplazz.com/2014/03/1944971/
2014-03-11 00:00:00,9,‘Fatal Vision’ author McGinniss dead at 71,http://theplazz.com/2014/03/1944351/
2014-03-11 00:00:00,44,Obama ‘Between 2 Ferns’ on FunnyOrDie,http://theplazz.com/2014/03/1945195/
2014-03-11 00:00:00,42,Lawmakers who OK’ed spying were spied on,http://theplazz.com/2014/03/1945866/
2014-03-11 00:00:00,7,Turkey protests over teen’s death turn violent,http://theplazz.com/2014/03/1946172/
2014-03-11 00:00:00,14,Yanukovych hopes army ignores ‘criminal orders’,http://theplazz.com/2014/03/1945583/
2014-03-11 00:00:00,18,Twitter crashes for nearly 45 minutes,http://theplazz.com/2014/03/1946747/
2014-03-11 00:00:00,10,Travel writer Matthew Power dies in Uganda,http://theplazz.com/2014/03/1947113/
2014-03-11 00:00:00,6,"Fuel cell stocks tumble, $PLUG loses big",http://theplazz.com/2014/03/1947532/
2014-03-11 00:00:00,4,Fannie Mae and Freddie Mac may get revamp,http://theplazz.com/2014/03/1947141/
2014-03-11 00:00:00,15,"From Austin, SXSW keeps on truckin’",http://theplazz.com/2014/03/1947204/
2014-03-11 00:00:00,7,Wage-raise praise: Obama shops The Gap,http://theplazz.com/2014/03/1947777/
2014-03-11 00:00:00,4,Disney TV exec trades it in for director’s chair,http://theplazz.com/2014/03/1947401/
2014-03-11 00:00:00,15,Missing Malaysian flight went way off course,http://theplazz.com/2014/03/1947655/
2014-03-11 00:00:00,58,David Jolly wins FL13 special election for GOP,http://theplazz.com/2014/03/1948196/
2014-03-11 00:00:00,34,O’Reilly disses Obama’s ‘2 Ferns’ appearance,http://theplazz.com/2014/03/1948967/
2014-03-12 00:00:00,3,"3 years later, Japan’s disaster resonates",http://theplazz.com/2014/03/1948037/
2014-03-12 00:00:00,22,Who struck gold on NFL’s free agency day?,http://theplazz.com/2014/03/1949222/
2014-03-12 00:00:00,11,NBC/WSJ poll reveals Washington not favored,http://theplazz.com/2014/03/1949223/
2014-03-12 00:00:00,7,Obama to order overtime pay expansion,http://theplazz.com/2014/03/1950083/
2014-03-12 00:00:00,13,"WH meets Ukraine PM, G7 slams Crimea vote",http://theplazz.com/2014/03/1950018/
2014-03-12 00:00:00,21,"Gas explosion in Harlem kills 2, injures 17",http://theplazz.com/2014/03/1950394/
2014-03-12 00:00:00,16,The Web that changed the world turns 25,http://theplazz.com/2014/03/1950475/
2014-03-12 00:00:00,5,FTC launches Herbalife investigation,http://theplazz.com/2014/03/1951741/
2014-03-12 00:00:00,7,Ariz. Gov. Jan Brewer won’t run for reelection,http://theplazz.com/2014/03/1951847/
2014-03-12 00:00:00,15,March 12: Too many birthdays to count,http://theplazz.com/2014/03/1951961/
2014-03-12 00:00:00,11,"At WH, Lance Bass has healthcare twuck-up",http://theplazz.com/2014/03/1952310/
2014-03-12 00:00:00,9,Rockets from Gaza elicit swift Israeli response,http://theplazz.com/2014/03/1952703/
2014-03-12 00:00:00,36,Search for missing flight enters sixth day,http://theplazz.com/2014/03/1953445/
2014-03-12 00:00:00,15,"‘Grand Budapest Hotel’ wins praise, sets record",http://theplazz.com/2014/03/1953494/
2014-03-13 00:00:00,11,Sudden drop in temps gives ‘weather whiplash’,http://theplazz.com/2014/03/1954383/
2014-03-13 00:00:00,15,"Car plows into SXSW crowd, kills 2 injures 23",http://theplazz.com/2014/03/1954418/
2014-03-13 00:00:00,9,Harry Reid slams Koch brothers’ ‘radical agenda’,http://theplazz.com/2014/03/1954803/
2014-03-13 00:00:00,9,Pope asks for prayers on 1st anniversary,http://theplazz.com/2014/03/1954200/
2014-03-13 00:00:00,8,Amazon raises price of Prime subscription,http://theplazz.com/2014/03/1955154/
2014-03-13 00:00:00,19,Leaders call for talks as Crimea vote nears,http://theplazz.com/2014/03/1954330/
2014-03-13 00:00:00,10,Hobby Lobby case stirs Twitter hashbattle,http://theplazz.com/2014/03/1955911/
2014-03-13 00:00:00,8,Colin Powell makes a throwback throwdown,http://theplazz.com/2014/03/1955668/
2014-03-13 00:00:00,16,Gawker reminds readers ‘Twitter is public’,http://theplazz.com/2014/03/1956209/
2014-03-13 00:00:00,8,Obama directs creation of new overtime rules,http://theplazz.com/2014/03/1956589/
2014-03-13 00:00:00,12,"Markets fall on Ukraine crisis, China slowdown",http://theplazz.com/2014/03/1956542/
2014-03-13 00:00:00,14,"Vigils stand #WithSyria, marking 3rd year",http://theplazz.com/2014/03/1956704/
2014-03-13 00:00:00,8,Senate makes unemployment deal,http://theplazz.com/2014/03/1957124/
2014-03-13 00:00:00,29,Search for MH370 includes Indian Ocean,http://theplazz.com/2014/03/1958006/
2014-03-14 00:00:00,8,Tweeps make up fun ‘uberfacts’,http://theplazz.com/2014/03/1958347/
2014-03-14 00:00:00,17,British Labour politician Tony Benn dies,http://theplazz.com/2014/03/1959093/
2014-03-14 00:00:00,40,Math nerds serve up pie for Pi Day,http://theplazz.com/2014/03/1959128/
2014-03-14 00:00:00,29,"Kerry, Lavrov in talks before Crimea vote",http://theplazz.com/2014/03/1959133/
2014-03-14 00:00:00,7,Zuckerberg calls Obama to voice NSA frustrations,http://theplazz.com/2014/03/1957610/
2014-03-14 00:00:00,151,Weekend @ThePlazz: Random Brilliance,http://theplazz.com/2014/03/1937612/
2014-03-14 00:00:00,7,Tweeps take to ‘Daily Show’ #McConnelling,http://theplazz.com/2014/03/1960640/
2014-03-14 00:00:00,4,Sandwich chain Quiznos files for bankruptcy,http://theplazz.com/2014/03/1961110/
2014-03-14 00:00:00,10,Former Mass. Sen. Brown considers NH run,http://theplazz.com/2014/03/1961558/
2014-03-14 00:00:00,7,"Clinton docs reveal JFK research, FLOTUS jokes",http://theplazz.com/2014/03/1961189/
2014-03-15 00:00:00,57,Malaysian officials: Someone took MH370,http://theplazz.com/2014/03/1963368/
2014-03-15 00:00:00,18,Russia vetoes resolution against referendum,http://theplazz.com/2014/03/1963893/
2014-03-15 00:00:00,16,Handful observe White Man March around US,http://theplazz.com/2014/03/1963901/
2014-03-15 00:00:00,6,Donald Trump says he won’t run for governor,http://theplazz.com/2014/03/1963345/
2014-03-15 00:00:00,29,"Purim, St. Patrick’s Day evoke parades, revelry",http://theplazz.com/2014/03/1959012/
2014-03-15 00:00:00,28,"‘Hip, observational’ comic Brenner dies at 78",http://theplazz.com/2014/03/1964763/
2014-03-15 00:00:00,13,‘Veronica Mars’ backers struggle with download,http://theplazz.com/2014/03/1965272/
2014-03-16 00:00:00,22,Ukrainians to vote on secession referendum,http://theplazz.com/2014/03/1965742/
2014-03-16 00:00:00,25,Malaysian officials search pilot’s home,http://theplazz.com/2014/03/1965759/
2014-03-16 00:00:00,5,"Hendricks, Lawler give UFC fans ‘slugfest’",http://theplazz.com/2014/03/1966029/
2014-03-16 00:00:00,51,Crimea: 95% of voters stand with Russia,http://theplazz.com/2014/03/1966714/
2014-03-16 00:00:00,26,Estranged son: Fred Phelps on his deathbed,http://theplazz.com/2014/03/1966489/
2014-03-16 00:00:00,31,NCAA tournament seedings announced,http://theplazz.com/2014/03/1967559/
2014-03-16 00:00:00,25,Washington braces for March snowfall,http://theplazz.com/2014/03/1967704/
2014-03-16 00:00:00,19,"On ‘Cosmos,’ host Tyson explores evolution",http://theplazz.com/2014/03/1968010/
2014-03-17 00:00:00,73,Revelers toast St. Patrick around the globe,http://theplazz.com/2014/03/1967826/
2014-03-17 00:00:00,3,‘Need for Speed’ crashes at weekend box office,http://theplazz.com/2014/03/1968285/
2014-03-17 00:00:00,31,Malaysia turns probe toward plane’s crew,http://theplazz.com/2014/03/1968832/
2014-03-17 00:00:00,13,Gay signage banned from St. Pat’s parade,http://theplazz.com/2014/03/1968870/
2014-03-17 00:00:00,20,Moscow looks for ‘quick’ annexation of Crimea,http://theplazz.com/2014/03/1968636/
2014-03-17 00:00:00,40,4.4 magnitude quake shakes Los Angeles,http://theplazz.com/2014/03/1969699/
2014-03-17 00:00:00,28,Obama announces new sanctions against Russia,http://theplazz.com/2014/03/1969662/
2014-03-17 00:00:00,29,"L’Wren Scott: Designer, Jagger’s girlfriend, dead",http://theplazz.com/2014/03/1970470/
2014-03-17 00:00:00,14,Nate Silver’s website launches @ESPN,http://theplazz.com/2014/03/1970809/
2014-03-17 00:00:00,12,"As ACA signs up 5M, GOP pitches new plan",http://theplazz.com/2014/03/1971356/
2014-03-17 00:00:00,6,‘Smoking gun’ of big bang inflation found,http://theplazz.com/2014/03/1972489/
2014-03-17 00:00:00,4,‘Dancing with the Stars’ kicks off 18th season,http://theplazz.com/2014/03/1972394/
2014-03-18 00:00:00,14,TED2014 brings big ideas to Vancouver,http://theplazz.com/2014/03/1972395/
2014-03-18 00:00:00,29,Crimea signs treaty to become part of Russia,http://theplazz.com/2014/03/1973061/
2014-03-18 00:00:00,26,"US, EU sanctions against Russia ‘laughable’",http://theplazz.com/2014/03/1973141/
2014-03-18 00:00:00,14,Billionaire businessman makes Hitler comment,http://theplazz.com/2014/03/1973736/
2014-03-18 00:00:00,48,Critics blast CNN for ‘all-plane’ coverage,http://theplazz.com/2014/03/1974070/
2014-03-18 00:00:00,15,"NSA Mystic program can record, playback calls",http://theplazz.com/2014/03/1974485/
2014-03-18 00:00:00,12,US sees snow days before start of spring,http://theplazz.com/2014/03/1974229/
2014-03-18 00:00:00,12,"At WH, Medal of Honor awarded to 24 vets",http://theplazz.com/2014/03/1974490/
2014-03-18 00:00:00,8,Google releases Android Wear smartwatches,http://theplazz.com/2014/03/1974687/
2014-03-18 00:00:00,29,"Ukraine, Russia tension escalates",http://theplazz.com/2014/03/1974744/
2014-03-18 00:00:00,26,MH370: Chinese families threaten hunger strike,http://theplazz.com/2014/03/1975326/
2014-03-18 00:00:00,4,Chris Christie has a porn doppelganger,http://theplazz.com/2014/03/1975287/
2014-03-18 00:00:00,25,Fans prep brackets as March Madness kicks off,http://theplazz.com/2014/03/1976885/
2014-03-19 00:00:00,6,Illinois GOP chooses gubernatorial candidate,http://theplazz.com/2014/03/1977209/
2014-03-19 00:00:00,13,UK reveals a budget focused on recovery,http://theplazz.com/2014/03/1977921/
2014-03-19 00:00:00,18,US markets dip on another $10B Fed taper,http://theplazz.com/2014/03/1978153/
2014-03-19 00:00:00,14,Can ‘Divergent’ compete with sci-fi bevy?,http://theplazz.com/2014/03/1977212/
2014-03-19 00:00:00,8,Former Dem Party chair Strauss dies at 95,http://theplazz.com/2014/03/1981627/
2014-03-20 00:00:00,4,Buzzfeed author Rosie Gray under fire,http://theplazz.com/2014/03/1981620/
2014-03-20 00:00:00,35,Possible plane debris spotted by Australia,http://theplazz.com/2014/03/1982047/
2014-03-20 00:00:00,35,Start of spring brings hope for sunshine,http://theplazz.com/2014/03/1982432/
2014-03-20 00:00:00,37,Twitter celebrates bday with #FirstTweet,http://theplazz.com/2014/03/1983002/
2014-03-20 00:00:00,25,Obama imposes new sanctions on Russia,http://theplazz.com/2014/03/1983533/
2014-03-20 00:00:00,35,"Fred Phelps’ death sparks cheers, debate",http://theplazz.com/2014/03/1983474/
2014-03-20 00:00:00,12,"East celebrates Persian New Year, Nowruz",http://theplazz.com/2014/03/1983431/
2014-03-20 00:00:00,31,Putin imposes sanctions on US in tit for tat,http://theplazz.com/2014/03/1983727/
2014-03-20 00:00:00,53,Bracket busters unite for March Madness tip off,http://theplazz.com/2014/03/1984402/
2014-03-20 00:00:00,4,"Banks positioned to lend, stress test shows",http://theplazz.com/2014/03/1985043/
2014-03-20 00:00:00,10,WH doesn’t request questions in advance,http://theplazz.com/2014/03/1985164/
2014-03-20 00:00:00,27,Turkey PM blocks access to Twitter,http://theplazz.com/2014/03/1985762/
2014-03-20 00:00:00,10,Intl. Day of Happiness features Pharrell song,http://theplazz.com/2014/03/1985177/
2014-03-21 00:00:00,7,Study predicts poor prospects for jobless,http://theplazz.com/2014/03/1985174/
2014-03-21 00:00:00,7,"EU, Ukraine sign parts of economic deal",http://theplazz.com/2014/03/1987510/
2014-03-21 00:00:00,10,FLOTUS begins solo goodwill trip to China,http://theplazz.com/2014/03/1987475/
2014-03-21 00:00:00,4,Rand Paul looks for new votes in Berkeley,http://theplazz.com/2014/03/1988340/
2014-03-21 00:00:00,28,"Hashtag, Kim and Kanye make Vogue cover",http://theplazz.com/2014/03/1988792/
2014-03-21 00:00:00,8,Obamacare enrollment deadline approaches,http://theplazz.com/2014/03/1988768/
2014-03-22 00:00:00,158,Weekend @ThePlazz: Random Brilliance,http://theplazz.com/2014/03/1968622/
2014-03-22 00:00:00,13,Mich. marriages in limbo with appeals court stay,http://theplazz.com/2014/03/1989968/
2014-03-22 00:00:00,21,Possible plane debris found in S. Indian Ocean,http://theplazz.com/2014/03/1991491/
2014-03-22 00:00:00,14,"Russia, supporters take 2 Ukrainian air bases",http://theplazz.com/2014/03/1991481/
2014-03-22 00:00:00,9,H20 access highlighted on World Water Day,http://theplazz.com/2014/03/1992011/
2014-03-22 00:00:00,54,Mercer beats Duke in March Madness upset,http://theplazz.com/2014/03/1989270/
2014-03-22 00:00:00,14,March 22: tweeps boldy wish ‘happy birthday’,http://theplazz.com/2014/03/1991980/
2014-03-22 00:00:00,14,Turkey’s Twitter ban draws global outrage,http://theplazz.com/2014/03/1992690/
2014-03-22 00:00:00,33,Bracket hopes shatter as Madness forges on,http://theplazz.com/2014/03/1992930/
2014-03-23 00:00:00,8,Turkey downs Syrian jet for ‘airspace violation’,http://theplazz.com/2014/03/1993638/
2014-03-23 00:00:00,15,Ukraine to overshadow Nuclear Summit,http://theplazz.com/2014/03/1993760/
2014-03-23 00:00:00,22,Debate continues on ACA 4-year anniversary,http://theplazz.com/2014/03/1994002/
2014-03-23 00:00:00,40,NCAA March Madness Round of 32: Bring it!,http://theplazz.com/2014/03/1994373/
2014-03-23 00:00:00,19,Actor James Rebhorn dead at 65 from cancer,http://theplazz.com/2014/03/1994402/
2014-03-23 00:00:00,18,"In time for April showers, ‘Noah’ hits theaters",http://theplazz.com/2014/03/1460025/
2014-03-23 00:00:00,18,"China, Japan team up in search for #MH370",http://theplazz.com/2014/03/1994350/
2014-03-23 00:00:00,12,SCOTUS prepares to hear Hobby Lobby suit,http://theplazz.com/2014/03/1994153/
2014-03-23 00:00:00,7,"Steinem, ‘the face of feminism,’ nears 80",http://theplazz.com/2014/03/1995175/
2014-03-23 00:00:00,14,"Tyson’s ‘Cosmos’ chases comets, gains critics",http://theplazz.com/2014/03/1995457/
2014-03-24 00:00:00,17,Game-changing twist shocks ‘Good Wife’ fans,http://theplazz.com/2014/03/1995764/
2014-03-24 00:00:00,11,‘Girls’ finale defines Generation Selfie,http://theplazz.com/2014/03/1995810/
2014-03-24 00:00:00,7,US-Japan deal revealed as nuclear summit starts,http://theplazz.com/2014/03/1996128/
2014-03-24 00:00:00,11,Egyptian court sentences 529 to death,http://theplazz.com/2014/03/1996207/
2014-03-24 00:00:00,12,Ukraine pulls troops from Crimea,http://theplazz.com/2014/03/1996160/
2014-03-24 00:00:00,35,Cold returns with spring storm system,http://theplazz.com/2014/03/1996626/
2014-03-24 00:00:00,42,Plane crashed in Indian Ocean with no survivors,http://theplazz.com/2014/03/1996625/
2014-03-24 00:00:00,20,538’s Silver predicts GOP takeover of Senate,http://theplazz.com/2014/03/1993811/
2014-03-24 00:00:00,12,Business Insider thrusts Weiner back in spotlight,http://theplazz.com/2014/03/1997550/
2014-03-24 00:00:00,9,Ben Sherwood named new Disney TV head,http://theplazz.com/2014/03/1997672/
2014-03-24 00:00:00,10,What do Hillary and Jeb have in common?,http://theplazz.com/2014/03/1997476/
2014-03-24 00:00:00,10,"Carter dishes on Obama, NSA, modern slavery",http://theplazz.com/2014/03/1998458/
2014-03-24 00:00:00,18,G-8 in Sochi will now be G-7 in Brussels,http://theplazz.com/2014/03/1998363/
2014-03-24 00:00:00,5,Impacts felt 25 years after Exxon Valdez spill,http://theplazz.com/2014/03/1998324/
2014-03-24 00:00:00,8,IMF reform differences may stall Ukraine aid bill,http://theplazz.com/2014/03/1998980/
2014-03-24 00:00:00,11,"Wash. mudslide: 14 dead, 108 still missing",http://theplazz.com/2014/03/1999083/
2014-03-24 00:00:00,9,Online storage startup Box files for IPO,http://theplazz.com/2014/03/1999647/
2014-03-24 00:00:00,16,Snyder launches ‘Orig. Americans Foundation’,http://theplazz.com/2014/03/1999681/
2014-03-24 00:00:00,6,"Scott Brown: ’cause, you know, whatever’",http://theplazz.com/2014/03/1999503/
2014-03-25 00:00:00,15,MH370 families protest Malaysia from Beijing,http://theplazz.com/2014/03/2000364/
2014-03-25 00:00:00,28,Obama: Russia’s move on Crimea not done deal,http://theplazz.com/2014/03/2000417/
2014-03-25 00:00:00,7,Parachutists charged for NYC BASE jump,http://theplazz.com/2014/03/2000323/
2014-03-25 00:00:00,10,Congress to introduce End Bulk Collection bill,http://theplazz.com/2014/03/1999814/
2014-03-25 00:00:00,20,"‘Mother of Feminism,’ Gloria Steinem turns 80",http://theplazz.com/2014/03/2001099/
2014-03-25 00:00:00,48,Hobby Lobby case begins in SCOTUS,http://theplazz.com/2014/03/2000767/
2014-03-25 00:00:00,4,Amazon issues e-book price-fix lawsuit credits,http://theplazz.com/2014/03/2001104/
2014-03-25 00:00:00,7,Leaders urge action to fight nuclear terrorism,http://theplazz.com/2014/03/2000384/
2014-03-25 00:00:00,8,Reporter tweets photos of Romney in the wild,http://theplazz.com/2014/03/2002426/
2014-03-25 00:00:00,15,WaPo rips apart anti-Obamacare ad,http://theplazz.com/2014/03/1989678/
2014-03-25 00:00:00,33,Supreme Court appears divided on Hobby Lobby,http://theplazz.com/2014/03/2003085/
2014-03-25 00:00:00,11,"IRS says Bitcoins are property, not currency",http://theplazz.com/2014/03/2002987/
2014-03-25 00:00:00,4,National Agriculture Day observed,http://theplazz.com/2014/03/2003686/
2014-03-25 00:00:00,43,Paltrow and Martin ‘consciously uncouple’,http://theplazz.com/2014/03/2003895/
2014-03-25 00:00:00,45,Facebook snags virtual reality firm Oculus,http://theplazz.com/2014/03/2003784/
2014-03-25 00:00:00,31,Sign up trouble? WH extends deadline again,http://theplazz.com/2014/03/2004776/
2014-03-25 00:00:00,4,‘Glee’ passes milestone 100 episode mark,http://theplazz.com/2014/03/2004789/
2014-03-26 00:00:00,7,SS agents sent home after drunken night,http://theplazz.com/2014/03/2005177/
2014-03-26 00:00:00,15,"Kiev bans Russian TV, Crimea to cost Moscow",http://theplazz.com/2014/03/2005637/
2014-03-26 00:00:00,4,Tech world spurs change in US news industry,http://theplazz.com/2014/03/2006049/
2014-03-26 00:00:00,9,King’s Candy crushed on first day of trading,http://theplazz.com/2014/03/2006373/
2014-03-26 00:00:00,11,"N. Korea launches missiles, haircut rules",http://theplazz.com/2014/03/2004788/
2014-03-26 00:00:00,30,Obama from Brussels: ‘Freedom isn’t free’,http://theplazz.com/2014/03/2007177/
2014-03-26 00:00:00,12,"Charlotte, N.C., mayor faces bribery charges",http://theplazz.com/2014/03/2007623/
2014-03-26 00:00:00,7,Death toll from Wash. mudslide at 24,http://theplazz.com/2014/03/2008130/
2014-03-26 00:00:00,16,Blizzard thrashes areas of New England,http://theplazz.com/2014/03/2008048/
2014-03-26 00:00:00,4,Journalist Jonathan Schell died Tuesday,http://theplazz.com/2014/03/2008229/
2014-03-26 00:00:00,5,"Citibank, Zions Bankcorp fail stress test",http://theplazz.com/2014/03/2008346/
2014-03-26 00:00:00,11,NLRB: College football players are employees,http://theplazz.com/2014/03/2008925/
2014-03-26 00:00:00,21,Calif. state senator busted for corruption,http://theplazz.com/2014/03/2009050/
2014-03-26 00:00:00,16,"For Silver, a data-driven retort to Krugman",http://theplazz.com/2014/03/2009446/
2014-03-27 00:00:00,6,"Twitter beefs up photos, adds tagging",http://theplazz.com/2014/03/2008924/
2014-03-27 00:00:00,6,Ex army chief Sisi to run for Egypt presidency,http://theplazz.com/2014/03/2008561/
2014-03-27 00:00:00,19,"Obama, pope discuss poverty, inequality",http://theplazz.com/2014/03/2010464/
2014-03-27 00:00:00,5,Boston mourns firefighters lost in blaze,http://theplazz.com/2014/03/2009999/
2014-03-27 00:00:00,30,Christie’s internal review clears him of blame,http://theplazz.com/2014/03/2011049/
2014-03-27 00:00:00,9,IMF extends $18B credit line to Ukraine,http://theplazz.com/2014/03/2011444/
2014-03-27 00:00:00,15,Turkey blocks YouTube 3 days before elections,http://theplazz.com/2014/03/2011716/
2014-03-27 00:00:00,13,"Finally, MS Office for iPad released",http://theplazz.com/2014/03/2012592/
2014-03-27 00:00:00,10,"US House, Senate OK $1B for Ukraine aid",http://theplazz.com/2014/03/2012462/
2014-03-27 00:00:00,40,ACA website surpasses 6M signups,http://theplazz.com/2014/03/2012408/
2014-03-27 00:00:00,6,House approves Medicare ‘doc fix’,http://theplazz.com/2014/03/2012875/
2014-03-27 00:00:00,8,Turtle power: ‘TMNT’ reboot trailer arrives,http://theplazz.com/2014/03/2013581/
2014-03-27 00:00:00,16,U.N. votes to condemn Crimea annexation,http://theplazz.com/2014/03/2012872/
2014-03-27 00:00:00,8,CDC report shows autism is on the rise,http://theplazz.com/2014/03/2014026/
2014-03-27 00:00:00,8,MSNBC’s Chris Hayes welcomes new tot,http://theplazz.com/2014/03/2015482/
2014-03-27 00:00:00,39,Joke tweet spurs #CancelColbert,http://theplazz.com/2014/03/2016077/
2014-03-28 00:00:00,19,Search for MH370 enters new sector,http://theplazz.com/2014/03/2015970/
2014-03-28 00:00:00,15,"Dayton, 3 others make ‘Elite 8′ of NCAA Final 4",http://theplazz.com/2014/03/2014156/
2014-03-28 00:00:00,10,Kate Bush tickets sell out in 15 minutes,http://theplazz.com/2014/03/2016929/
2014-03-28 00:00:00,8,Taco Bell breakfast debuts with clever ad,http://theplazz.com/2014/03/2017176/
2014-03-28 00:00:00,6,Obama meets with Arab ally in Saudi Arabia,http://theplazz.com/2014/03/2017274/
2014-03-28 00:00:00,7,Congressman Rogers retires in favor of radio,http://theplazz.com/2014/03/2015921/
2014-03-28 00:00:00,49,Religious groups raise complaints about ‘Noah’,http://theplazz.com/2014/03/2018044/
2014-03-28 00:00:00,115,Weekend @ThePlazz: Random Brilliance,http://theplazz.com/2014/03/1997979/
2014-03-28 00:00:00,46,Gov. Christie holds bridgegate presser,http://theplazz.com/2014/03/2017025/
2014-03-28 00:00:00,9,Eagles release DeSean Jackson from contract,http://theplazz.com/2014/03/2018705/
2014-03-28 00:00:00,26,"Putin, Obama discuss Ukraine resolution",http://theplazz.com/2014/03/2019555/
2014-03-29 00:00:00,62,"5.1 quake, aftershocks, rock Orange County",http://theplazz.com/2014/03/2021205/
2014-03-29 00:00:00,13,Morgan’s last show touches on gun violence,http://theplazz.com/2014/03/2021134/
2014-03-29 00:00:00,10,Couples wed under UK equal marriage law,http://theplazz.com/2014/03/2021116/
2014-03-29 00:00:00,21,Sweet Sixteen narrowed to Elite Eight Friday,http://theplazz.com/2014/03/2021190/
